348, 25.621152 35.46059 52. 19. 6.621152 16.53941 9.188561 3.678418;
349, 26.318972 35.740408 52. 18. 8.318972 16.259592 9.033106 4.621651;
350, 27.09367 35.826465 52. 17. 10.09367 16.173535 8.985297 5.607594;
351, 27.577239 35.893548 52. 16. 11.577239 16.106452 8.948029 6.431799;
352, 28.141601 36.191579 52. 14. 14.141601 15.808421 8.782456 7.856445;
353, 28.783145 36.42293 52. 13. 15.783145 15.57707 8.653928 8.768414;
354, 29.098255 36.42293 52. 12. 17.098255 15.57707 8.653928 9.49903;
355, 29.308627 36.704064 52. 10. 19.308627 15.295936 8.497742 10.727015;
356, 29.510018 36.753679 52. 9. 20.510018 15.246321 8.470178 11.394454;
357, 29.990641 36.919778 52. 8. 21.990641 15.080222 8.377901 12.217023;
358, 30.2241 36.853256 52. 6. 24.2241 15.146744 8.414858 13.457833;
359, 30.656379 36.903219 52. 5. 25.656379 15.096781 8.387101 14.253544;
360, 30.902214 37.13662 52. 4. 26.902214 14.86338 8.257433 14.945675;
361, 31.071658 37.303948 52. 2. 29.071658 14.696052 8.164473 16.150921;
362, 31.025332 37.186999 52. 1. 30.025332 14.813001 8.229445 16.68074;
363, 30.887096 36.836547 52. 0. 30.887096 15.163453 8.42414 17.159498;
364, 30.627983 36.437234 52. 358. 32.627983 15.562766 8.645981 18.126657;
365, 30.17352 35.99079 52. 357. 33.17352 16.00921 8.894006 18.429733;
366, 29.44915 35.499289 52. 356. 33.44915 16.500711 9.167062 18.582861;
367, 28.603466 34.804012 52. 354. 34.603466 17.195988 9.553327 19.224148;
368, 27.45901 33.825465 52. 353. 34.45901 18.174535 10.096964 19.143895;
369, 25.875697 32.329326 52. 352. 33.875697 19.670674 10.928152 18.819832;
370, 24.703973 31.456023 52. 351. 33.703973 20.543977 11.41332 18.724429;
371, 23.308437 30.2621 52. 350. 33.308437 21.7379 12.076611 18.504687;
372, 21.908705 29.13763 52. 348. 33.908705 22.86237 12.701316 18.838169;
373, 20.670123 27.801459 52. 347. 33.670123 24.198541 13.443634 18.705624;
374, 19.244729 26.497205 52. 345. 34.244729 25.502795 14.168219 19.02485;
375, 17.859257 25.253163 52. 344. 33.859257 26.746837 14.859354 18.810698;
376, 16.54074 24.524418 52. 343. 33.54074 27.475582 15.264212 18.633744;
377, 14.971991 23.932234 52. 341. 33.971991 28.067766 15.593203 18.873329;
378, 13.710703 23.735875 52. 340. 33.710703 28.264125 15.702291 18.728168;
379, 12.751714 23.47189 52. 339. 33.751714 28.52811 15.84895 18.750952;
380, 11.713417 23.27657 52. 337. 34.713417 28.72343 15.957461 19.285232;
381, 10.92144 23.315362 52. 336. 34.92144 28.684638 15.93591 19.4008;
382, 9.814787 23.149944 52. 335. 34.814787 28.850056 16.027809 19.341548;
383, 8.467795 23.120849 52. 334. 34.467795 28.879151 16.043973 19.148775;
384, 7.134934 23.08178 52. 332. 35.134934 28.91822 16.065678 19.519408;
385, 5.798593 23.071679 52. 331. 34.798593 28.928321 16.071289 19.332552;
386, 4.516102 22.866161 52. 330. 34.516102 29.133839 16.185466 19.175612;
387, 3.000009 22.884429 52. 329. 34.000009 29.115571 16.175317 18.888894;
388, 1.634244 23.030684 52. 327. 34.634244 28.969316 16.094064 19.241246;
389, 180.412193 23.27814 52. 326. 145.587807 28.72186 15.956589 80.882115;
390, 359.166059 23.799783 52. 325. 34.166059 28.200217 15.666787 18.981144;
391, 358.057083 24.290962 52. 324. 34.057083 27.709038 15.39391 18.920602;
392, 357.201101 24.527038 52. 324. 33.201101 27.472962 15.262756 18.445056;
393, 355.987317 24.617675 52. 323. 32.987317 27.382325 15.212403 18.326287;
394, 355.108228 24.676863 52. 323. 32.108228 27.323137 15.17952 17.837904;
395, 353.025989 25.217998 52. 322. 31.025989 26.782002 14.87889 17.23666;
396, 351.138609 26.528948 52. 322. 29.138609 25.471052 14.150584 16.188116;
397, 349.228546 27.927226 52. 321. 28.228546 24.072774 13.373763 15.682525;
398, 347.237292 29.046441 52. 321. 26.237292 22.953559 12.751977 14.576273;
399, 345.871456 29.839882 52. 320. 25.871456 22.160118 12.311177 14.373031;
400, 344.455081 30.978588 52. 320. 24.455081 21.021412 11.678562 13.586156;
401, 343.035456 32.061127 52. 319. 24.035456 19.938873 11.077151 13.353031;
402, 341.914605 33.001568 53. 319. 22.914605 19.998432 11.11024 12.730336;
403, 340.627979 34.013769 53. 319. 21.627979 18.986231 10.547906 12.015544;
404, 339.177746 34.798555 53. 318. 21.177746 18.201445 10.111914 11.765415;
405, 337.947718 35.164733 53. 318. 19.947718 17.835267 9.908482 11.082066;
406, 336.334708 35.645498 53. 317. 19.334708 17.354502 9.64139 10.741504;
407, 334.804496 36.400271 53. 317. 17.804496 16.599729 9.222072 9.891387;
408, 333.292186 37.041043 53. 316. 17.292186 15.958957 8.866087 9.60677;
409, 331.217533 38.070242 53. 316. 15.217533 14.929758 8.29431 8.454185;
410, 329.649904 38.675128 53. 315. 14.649904 14.324872 7.958262 8.138836;
411, 328.363964 39.093859 53. 315. 13.363964 13.906141 7.725634 7.424424;
412, 327.159596 39.600027 53. 314. 13.159596 13.399973 7.44443 7.310887;
413, 326.249044 39.986886 53. 314. 12.249044 13.013114 7.229508 6.805025;
414, 324.643392 41.069824 54. 313. 11.643392 12.930176 7.183431 6.468551;
415, 323.715882 41.832422 54. 313. 10.715882 12.167578 6.759765 5.953268;
416, 322.994865 42.111718 54. 313. 9.994865 11.888282 6.604601 5.552703;
417, 322.115126 42.387272 54. 312. 10.115126 11.612728 6.451515 5.619514;
418, 321.23448 42.58897 54. 312. 9.23448 11.41103 6.339461 5.130267;
419, 320.542992 43.025066 54. 311. 9.542992 10.974934 6.097186 5.301662;
420, 320.077826 43.319806 54. 311. 9.077826 10.680194 5.933441 5.043237;
421, 319.770348 43.464288 54. 310. 9.770348 10.535712 5.853173 5.427971;
422, 319.750055 44.232006 54. 310. 9.750055 9.767994 5.426663 5.416697;
423, 319.955449 44.539186 54. 309. 10.955449 9.460814 5.256008 6.086361;
424, 320.52754 45.228877 54. 309. 11.52754 8.771123 4.872846 6.404189;
425, 321.358879 45.606282 54. 309. 12.358879 8.393718 4.663177 6.866044;
426, 321.395837 45.075888 54. 309. 12.395837 8.924112 4.95784 6.886576;
427, 321.46982 45. 54. 309. 12.46982 9. 5. 6.927678;
428, 321.265539 45.531204 54. 310. 11.265539 8.468796 4.704887 6.258633;
429, 321.340192 46.138177 54. 310. 11.340192 7.861823 4.367679 6.300107;
430, 321.568764 46.589039 53. 310. 11.568764 6.410961 3.561645 6.427091;
431, 321.664432 46.662471 53. 311. 10.664432 6.337529 3.520849 5.924684;
432, 321.588555 46.666867 53. 311. 10.588555 6.333133 3.518407 5.88253;
433, 321.835917 46.511411 53. 311. 10.835917 6.488589 3.604771 6.019954;
434, 322.200137 46.580691 53. 312. 10.200137 6.419309 3.566283 5.666743;
435, 322.296946 46.507436 52. 312. 10.296946 5.492564 3.051425 5.720526;
436, 322.543226 46.353192 52. 312. 10.543226 5.646808 3.137116 5.857348;
437, 322.765166 46.049805 52. 313. 9.765166 5.950195 3.305664 5.425092;
438, 323.008713 45.897511 52. 313. 10.008713 6.102489 3.390272 5.560396;
439, 322.93555 45.89986 52. 313. 9.93555 6.10014 3.388967 5.51975;
440, 322.543226 46.353192 52. 313. 9.543226 5.646808 3.137116 5.301792;
441, 322.640407 46.426468 51. 314. 8.640407 4.573532 2.540851 4.800226;
442, 322.788479 46.199736 51. 314. 8.788479 4.800264 2.666813 4.882488;
443, 322.983316 46.346128 51. 314. 8.983316 4.653872 2.585484 4.990731;
444, 323.179157 46.419032 51. 315. 8.179157 4.580968 2.544982 4.543976;
445, 323.252529 46.196605 51. 315. 8.252529 4.803395 2.668553 4.584738;
446, 323.300698 45.971022 50. 315. 8.300698 4.028978 2.238321 4.611499;
447, 323.471145 45.895174 50. 316. 7.471145 4.104826 2.280459 4.150636;
448, 323.300698 46.044339 50. 316. 7.300698 3.955661 2.19759 4.055943;
449, 323.130102 46.193489 50. 316. 7.130102 3.806511 2.114728 3.961168;
450, 323.348417 45.892849 50. 317. 6.348417 4.107151 2.281751 3.526898;
451, 323.275893 45.895174 49. 317. 6.275893 3.104826 1.724903 3.486607;
452, 323.178638 45.821656 49. 317. 6.178638 3.178344 1.765747 3.432576;
453, 323.492729 45.595259 49. 318. 5.492729 3.404741 1.891523 3.051516;
454, 323.733194 45.297638 49. 318. 5.733194 3.702362 2.056868 3.185108;
455, 323.492729 45.521534 49. 318. 5.492729 3.478466 1.932481 3.051516;
456, 323.564519 45.372529 49. 318. 5.564519 3.627471 2.015262 3.091399;
457, 323.733194 45.297638 49. 318. 5.733194 3.702362 2.056868 3.185108;
458, 323.901716 45.22294 49. 318. 5.901716 3.77706 2.098367 3.278731;
459, 323.972627 45.148434 49. 317. 6.972627 3.851566 2.139759 3.873681;
460, 323.999251 45.22294 49. 317. 6.999251 3.77706 2.098367 3.888473;
461, 324.26572 45.148434 49. 317. 7.26572 3.851566 2.139759 4.036511;
462, 324.26572 45.148434 49. 316. 8.26572 3.851566 2.139759 4.592067;
463, 324.26572 45.222363 49. 316. 8.26572 3.777637 2.098687 4.592067;
464, 324.195047 45.296867 49. 315. 9.195047 3.703133 2.057296 5.108359;
465, 324.097028 45.296867 49. 315. 9.097028 3.703133 2.057296 5.053904;
466, 324.222474 45.371563 49. 315. 9.222474 3.628437 2.015798 5.123597;
467, 324.222474 45.445295 49. 314. 10.222474 3.554705 1.974836 5.679152;
468, 323.981569 45.668792 49. 314. 9.981569 3.331208 1.850671 5.545316;
469, 323.713493 45.670531 49. 314. 9.713493 3.329469 1.849705 5.396385;
470, 323.713493 45.670531 49. 313. 10.713493 3.329469 1.849705 5.95194;
471, 323.713493 45.744059 49. 313. 10.713493 3.255941 1.808856 5.95194;
472, 323.641441 45.81952 49. 313. 10.641441 3.18048 1.766934 5.911912;
473, 323.883311 45.668792 49. 312. 11.883311 3.331208 1.850671 6.60184;
474, 323.883311 45.742132 49. 312. 11.883311 3.257868 1.809927 6.60184;
475, 324.080073 45.815279 49. 312. 12.080073 3.184721 1.769289 6.711152;
476, 324.080073 45.815279 49. 311. 13.080073 3.184721 1.769289 7.266707;
477, 324.070083 45.222363 49. 311. 13.070083 3.777637 2.098687 7.261157;
478, 323.849258 45.074121 49. 311. 12.849258 3.925879 2.181044 7.138477;
479, 323.946158 45.148051 49. 310. 13.946158 3.851949 2.139972 7.747866;
480, 323.919844 44.925879 49. 310. 13.919844 4.074121 2.263401 7.733247;
481, 323.650744 44.481165 49. 310. 13.650744 4.518835 2.510464 7.583746;
482, 323.224728 44.553548 49. 309. 14.224728 4.446452 2.470251 7.902627;
483, 322.941553 44.403191 49. 309. 13.941553 4.596809 2.553783 7.745307;
484, 322.032885 44.097779 49. 308. 14.032885 4.902221 2.723456 7.796047;
485, 321.940983 44.021324 49. 308. 13.940983 4.978676 2.765931 7.744991;
486, 321.594515 43.941887 49. 308. 13.594515 5.058113 2.810063 7.552508;
487, 321.322095 43.787572 49. 307. 14.322095 5.212428 2.895793 7.956719;
488, 321.034569 43.402524 49. 307. 14.034569 5.597476 3.109709 7.796983;
489, 320.799851 43.472475 49. 307. 13.799851 5.527525 3.070847 7.666584;
490, 320.694431 43.241136 49. 306. 14.694431 5.758864 3.199369 8.163573;
491, 320.297585 43.464288 49. 306. 14.297585 5.535712 3.075396 7.943103;
492, 319.987426 43.689289 49. 306. 13.987426 5.310711 2.950395 7.770792;
493, 319.661873 43.840325 49. 305. 14.661873 5.159675 2.866486 8.145485;
494, 319.661873 43.761365 49. 305. 14.661873 5.238635 2.910353 8.145485;
495, 319.411224 43.678622 49. 305. 14.411224 5.321378 2.956321 8.006235;
496, 319.398705 43.523231 49. 304. 15.398705 5.476769 3.042649 8.554836;
497, 318.975866 43.35896 49. 304. 14.975866 5.64104 3.133911 8.319926;
498, 318.641919 43.2738 49. 304. 14.641919 5.7262 3.181222 8.134399;
499, 318.318952 43.426336 49. 303. 15.318952 5.573664 3.09648 8.510529;
500, 317.987338 43.422003 49. 303. 14.987338 5.577997 3.098887 8.326299;
501, 317.741647 43.417646 48. 302. 15.741647 4.582354 2.545752 8.74536;
502, 317.245743 43.331663 48. 300. 17.245743 4.668337 2.593521 9.580968;
503, 316.842446 43.486277 48. 298. 18.842446 4.513723 2.507624 10.468025;
504, 316.522187 43.559907 48. 297. 19.522187 4.440093 2.466719 10.845659;
505, 316.358223 43.477813 48. 295. 21.358223 4.522187 2.512326 11.865679;
506, 316.195149 43.230188 48. 293. 23.195149 4.769812 2.649896 12.886194;
507, 316.113944 43.147196 48. 291. 25.113944 4.852804 2.696002 13.952191;
508, 316.038722 43.55182 48. 289. 27.038722 4.44818 2.471211 15.021512;
509, 316.123303 43.63032 47. 287. 29.123303 3.36968 1.872045 16.179613;
510, 316.205203 43.63032 47. 286. 30.205203 3.36968 1.872045 16.780668;
511, 316.283724 43.55182 47. 284. 32.283724 3.44818 1.915656 17.935402;
512, 316.44818 43.55182 47. 282. 34.44818 3.44818 1.915656 19.137878;
513, 316.283724 43.386461 47. 280. 36.283724 3.613539 2.007522 20.157625;
514, 315.962864 43.460597 47. 278. 37.962864 3.539403 1.966335 21.09048;
515, 315.72319 43.618667 47. 277. 38.72319 3.381333 1.878518 21.512883;
516, 315.160044 43.442987 47. 275. 40.160044 3.557013 1.976118 22.311135;
517, 314.442201 43.514275 46. 273. 41.442201 2.485725 1.380958 23.023445;
518, 314.208672 43.093608 46. 271. 43.208672 2.906392 1.614662 24.004818;
519, 313.817999 42.91592 46. 269. 44.817999 3.08408 1.713378 24.898888;
520, 313.269061 42.897575 46. 267. 46.269061 3.102425 1.72357 25.705034;
521, 312.415215 42.960656 46. 266. 46.415215 3.039344 1.688525 25.786231;
522, 311.716138 43.202068 46. 264. 47.716138 2.797932 1.554407 26.508965;
523, 310.720536 43.264295 46. 262. 48.720536 2.735705 1.519836 27.066965;
524, 309.220514 43.226703 46. 260. 49.220514 2.773297 1.54072 27.34473;
525, 308.120887 43.198839 45. 258. 50.120887 1.801161 1.000645 27.844937;
526, 307.040866 43.075586 45. 256. 51.040866 1.924414 1.069119 28.356036;
527, 306.19112 42.858229 45. 255. 51.19112 2.141771 1.189873 28.439511;
528, 305.549855 42.461455 45. 253. 52.549855 2.538545 1.410303 29.194364;
529, 304.524553 42.118416 45. 251. 53.524553 2.881584 1.60088 29.735863;
530, 303.833235 42.181262 45. 249. 54.833235 2.818738 1.565966 30.462908;
531, 302.976405 42.33011 45. 247. 55.976405 2.66989 1.483272 31.098003;
532, 302.463304 42.70939 45. 245. 57.463304 2.29061 1.272561 31.924058;
533, 301.429566 44.596515 45. 244. 57.429566 0.403485 0.224158 31.905314;
534, 298.873323 50.063617 45. 244. 54.873323 5.063617 2.81312 30.485179;
535, 296.359137 55.032325 45. 244. 52.359137 10.032325 5.573514 29.08841;
536, 294.049376 60.08813 45. 244. 50.049376 15.08813 8.382295 27.805209;
537, 291.585291 64.710963 45. 244. 47.585291 19.710963 10.950535 26.436273;
538, 290.198631 67.115571 45. 244. 46.198631 22.115571 12.286428 25.665906;
539, 289.162339 68.726263 45. 244. 45.162339 23.726263 13.181257 25.090189;
540, 287.232515 70.602188 45. 244. 43.232515 25.602188 14.223438 24.018064;
541, 285.795063 72.24365 45. 244. 41.795063 27.24365 15.135361 23.219479;
542, 284.336918 73.991387 45. 244. 40.336918 28.991387 16.106326 22.409399;
543, 282.859559 75.549123 46. 244. 38.859559 29.549123 16.41618 21.588644;
544, 282.317885 76.152726 46. 244. 38.317885 30.152726 16.751514 21.287714;
545, 282.094757 76.192481 46. 245. 37.094757 30.192481 16.773601 20.608198;
546, 282.334889 75.849241 46. 245. 37.334889 29.849241 16.582912 20.741605;
547, 282.161061 75.732882 46. 245. 37.161061 29.732882 16.518268 20.645034;
548, 281.730059 76.002392 46. 245. 36.730059 30.002392 16.667995 20.405588;
549, 281.050442 76.51053 46. 245. 36.050442 30.51053 16.950294 20.028024;
550, 280.796543 76.629957 46. 245. 35.796543 30.629957 17.016643 19.886968;
551, 280.619655 76.824106 46. 245. 35.619655 30.824106 17.124503 19.788697;
552, 280.188628 77.260353 46. 245. 35.188628 31.260353 17.366863 19.549238;
553, 280.038033 77.41845 47. 245. 35.038033 30.41845 16.899139 19.465574;
554, 280.06069 77.41845 47. 245. 35.06069 30.41845 16.899139 19.478161;
555, 279.99302 77.347443 47. 245. 34.99302 30.347443 16.859691 19.440567;
556, 279.716686 77.665895 47. 245. 34.716686 30.665895 17.036608 19.287048;
557, 279.420084 77.951015 47. 246. 33.420084 30.951015 17.195009 18.566713;
558, 279.293309 78.077474 47. 246. 33.293309 31.077474 17.265263 18.496283;
559, 279.105409 78.170981 47. 246. 33.105409 31.170981 17.317211 18.391894;
560, 279.399105 77.777584 47. 246. 33.399105 30.777584 17.098658 18.555058;
561, 279.33672 77.599166 47. 246. 33.33672 30.599166 16.999537 18.5204;
562, 279.420653 77.286368 48. 246. 33.420653 29.286368 16.270204 18.567029;
563, 279.89826 76.544157 48. 246. 33.89826 28.544157 15.857865 18.832367;
564, 280.271004 75.922026 48. 246. 34.271004 27.922026 15.512237 19.039447;
565, 280.417856 75.67015 48. 246. 34.417856 27.67015 15.372305 19.121031;
566, 280.496057 75.371792 48. 246. 34.496057 27.371792 15.206551 19.164476;
567, 280.696511 74.989864 48. 246. 34.696511 26.989864 14.994369 19.275839;
568, 280.304846 75.496912 48. 247. 33.304846 27.496912 15.276062 18.502692;
569, 279.667756 76.388477 48. 247. 32.667756 28.388477 15.771376 18.148753;
570, 279.360191 76.729356 48. 247. 32.360191 28.729356 15.960753 17.977884;
571, 279.095177 77.149309 48. 247. 32.095177 29.149309 16.194061 17.830654;
572, 278.830933 77.527902 49. 247. 31.830933 28.527902 15.848834 17.683852;
573, 278.426969 78.039396 49. 247. 31.426969 29.039396 16.132998 17.459427;
574, 277.798513 78.896167 49. 247. 30.798513 29.896167 16.608981 17.110285;
575, 276.867066 80.134193 49. 247. 29.867066 31.134193 17.296774 16.592814;
576, 276.192971 80.999964 49. 247. 29.192971 31.999964 17.777758 16.218317;
577, 275.542992 81.81977 49. 247. 28.542992 32.81977 18.233206 15.857218;
578, 275.566332 81.894733 49. 247. 28.566332 32.894733 18.274852 15.870185;
579, 275.074266 82.636433 49. 247. 28.074266 33.636433 18.686907 15.596815;
580, 274.444726 83.485186 49. 248. 26.444726 34.485186 19.158436 14.691514;
581, 273.965841 84.202146 49. 248. 25.965841 35.202146 19.556748 14.425467;
582, 273.479109 84.885304 50. 248. 25.479109 34.885304 19.380724 14.15506;
583, 273.246492 85.26545 50. 248. 25.246492 35.26545 19.591917 14.025829;
584, 273.352407 85.045569 50. 248. 25.352407 35.045569 19.46976 14.084671;
585, 272.993913 85.601295 50. 248. 24.993913 35.601295 19.778497 13.885507;
586, 272.536762 86.31426 50. 248. 24.536762 36.31426 20.174589 13.631534;
587, 272.531428 86.31426 50. 248. 24.531428 36.31426 20.174589 13.628571;
588, 271.909152 87.164137 50. 248. 23.909152 37.164137 20.646743 13.282862;
589, 271.063099 88.383933 50. 248. 23.063099 38.383933 21.324407 12.812833;
590, 270.353673 89.461184 50. 248. 22.353673 39.461184 21.92288 12.418707;
591, 269.882591 89.819257 50. 249. 20.882591 39.819257 22.121809 11.601439;
592, 269.298454 88.908784 50. 249. 20.298454 38.908784 21.615991 11.276919;
593, 268.480264 87.629236 50. 250. 18.480264 37.629236 20.905131 10.266814;
594, 267.900484 86.70866 50. 251. 16.900484 36.70866 20.3937 9.389158;
595, 267.207298 85.587207 50. 252. 15.207298 35.587207 19.77067 8.448499;
596, 266.225131 84.235726 50. 253. 13.225131 34.235726 19.019848 7.347295;
597, 265.701926 83.620752 50. 253. 12.701926 33.620752 18.678195 7.056625;
598, 264.519315 82.188068 50. 254. 10.519315 32.188068 17.88226 5.844064;
599, 263.23172 80.896462 50. 255. 8.23172 30.896462 17.164701 4.573178;
600, 261.869898 79.339652 50. 256. 5.869898 29.339652 16.299807 3.261054;
601, 260.809319 78.111342 50. 256. 4.809319 28.111342 15.617412 2.671844;
602, 259.821254 77.029785 50. 257. 2.821254 27.029785 15.016547 1.567364;
603, 259.276519 76.704273 50. 258. 1.276519 26.704273 14.835707 0.709177;
604, 259.148832 76.51053 50. 259. 0.148832 26.51053 14.728072 0.082684;
605, 258.843538 76.197775 50. 260. 1.156462 26.197775 14.554319 0.642479;
606, 259.000051 76.585246 50. 260. 0.999949 26.585246 14.769581 0.555527;
607, 259.307788 76.824106 50. 261. 1.692212 26.824106 14.902281 0.940118;
608, 259.22792 76.629957 50. 262. 2.77208 26.629957 14.79442 1.540044;
609, 259.099682 76.472865 50. 263. 3.900318 26.472865 14.707147 2.166843;
610, 259.93931 77.383045 50. 263. 3.06069 27.383045 15.212803 1.700383;
611, 260.323729 77.893902 50. 264. 3.676271 27.893902 15.496612 2.042373;
612, 260.732708 78.690068 50. 265. 4.267292 28.690068 15.938926 2.370718;
613, 260.930707 79.096414 49. 266. 5.069293 30.096414 16.72023 2.816274;
614, 261.356133 79.83645 49. 266. 4.643867 30.83645 17.131361 2.579926;
615, 261.908559 80.74313 49. 267. 5.091441 31.74313 17.635072 2.828578;
616, 262.414444 81.384352 49. 268. 5.585556 32.384352 17.991307 3.103087;
617, 263.047043 82.199812 49. 269. 5.952957 33.199812 18.44434 3.307199;
618, 263.535926 82.894095 49. 269. 5.464074 33.894095 18.830053 3.035597;
619, 264.359451 83.813233 49. 270. 5.640549 34.813233 19.340685 3.133639;
620, 264.626602 84.120348 49. 271. 6.373398 35.120348 19.511304 3.540777;
621, 265.31873 84.889582 49. 272. 6.68127 35.889582 19.938657 3.711816;
622, 265.87387 85.518412 49. 273. 7.12613 36.518412 20.288007 3.958961;
623, 266.299457 86.001958 49. 273. 6.700543 37.001958 20.556643 3.722524;
624, 267.009655 86.777634 49. 274. 6.990345 37.777634 20.987574 3.883525;
625, 268.865578 88.777875 49. 275. 6.134422 39.777875 22.09882 3.408012;
626, 271.950927 87.878904 49. 276. 4.049073 38.878904 21.599391 2.249485;
627, 273.823151 85.763605 49. 277. 3.176849 36.763605 20.424225 1.764916;
628, 274.171833 85.274294 49. 277. 2.828167 36.274294 20.152386 1.571204;
629, 274.000186 85.413901 49. 278. 3.999814 36.413901 20.229945 2.222119;
630, 274.04843 85.236358 49. 279. 4.95157 36.236358 20.13131 2.750872;
631, 274.398705 84.735579 49. 280. 5.601295 35.735579 19.853099 3.11183;
632, 274.964234 83.917663 49. 280. 5.035766 34.917663 19.398702 2.797648;
633, 275.710593 82.738286 49. 281. 5.289407 33.738286 18.743492 2.938559;
634, 276.166932 81.801931 49.019653 281. 4.833068 32.782278 18.212377 2.685038;
635, 276.274949 81.315886 49.052407 280. 3.725051 32.263479 17.924155 2.069473;
636, 276.586429 80.806418 49.085162 280. 3.413571 31.721256 17.62292 1.896429;
637, 276.938992 80.049373 49.117917 279. 2.061008 30.931457 17.184143 1.145005;
638, 277.294196 79.246956 49.150671 278. 0.705804 30.096284 16.720158 0.392113;
639, 277.513362 78.590538 49.183426 277. 0.513362 29.407112 16.337284 0.285201;
640, 278.130102 77.172877 49.216181 277. 1.130102 27.956696 15.531498 0.627835;
641, 279.391652 74.653159 49.248935 276. 3.391652 25.404224 14.113458 1.884251;
642, 280.371425 72.833182 49.28169 275. 5.371425 23.551492 13.084162 2.984125;
643, 280.833687 71.787127 49.307894 274. 6.833687 22.479233 12.488463 3.796493;
644, 281.39291 70.957308 49.347199 274. 7.39291 21.610108 12.005616 4.107172;
645, 281.725112 70.463345 49.379954 273. 8.725112 21.083391 11.712995 4.847284;
646, 282.139047 69.628251 49.412709 272. 10.139047 20.215542 11.230857 5.632804;
647, 282.448658 69.012859 49.445463 271. 11.448658 19.567395 10.870775 6.360365;
648, 282.654657 68.622272 49.478218 271. 11.654657 19.144054 10.635585 6.474809;
649, 282.631591 68.558114 49.510973 270. 12.631591 19.047142 10.581745 7.01755;
650, 282.734291 68.329552 49.543727 269. 13.734291 18.785825 10.436569 7.630162;
651, 282.836908 68.100201 49.576482 268. 14.836908 18.523718 10.290955 8.242727;
652, 282.585705 68.165337 49.609237 267. 15.585705 18.5561 10.308945 8.658725;
653, 282.688057 68.132544 49.641991 267. 15.688057 18.490552 10.272529 8.715587;
654, 282.505999 68.528632 49.674746 266. 16.505999 18.853886 10.474381 9.169999;
655, 282.460626 68.528632 49.707501 265. 17.460626 18.821131 10.456184 9.700348;
656, 282.665064 68.132544 49.740255 264. 18.665064 18.392288 10.217938 10.36948;
657, 282.845919 67.736005 49.77301 264. 18.845919 17.962995 9.979442 10.469955;
658, 282.799654 67.600396 49.805765 263. 19.799654 17.794632 9.885906 10.999808;
659, 282.854795 67.227569 49.838519 262. 20.854795 17.389049 9.660583 11.585997;
660, 283.258293 66.349897 49.871274 261. 22.258293 16.478623 9.15479 12.365719;
661, 283.535856 65.780499 49.904029 261. 22.535856 15.87647 8.820261 12.51992;
662, 283.687491 65.148414 49.936783 260. 23.687491 15.211631 8.450906 13.159717;
663, 283.862319 64.662528 49.969538 259. 24.862319 14.692989 8.162772 13.8124;
664, 283.912495 64.259292 49. 259. 24.912495 15.259292 8.477384 13.840275;
665, 283.716571 64.103091 49. 260. 23.716571 15.103091 8.390606 13.175873;
666, 283.740653 64.184415 49. 261. 22.740653 15.184415 8.435786 12.633696;
667, 284.085615 63.847142 49. 262. 22.085615 14.847142 8.248412 12.269786;
668, 284.508724 63.838434 49. 263. 21.508724 14.838434 8.243574 11.949291;
669, 284.785492 63.83283 48. 264. 20.785492 15.83283 8.796017 11.547495;
670, 284.850338 65.056095 48. 266. 18.850338 17.056095 9.475608 10.47241;
671, 284.862816 65.865142 48. 267. 17.862816 17.865142 9.925079 9.923787;
672, 284.862816 65.865142 48. 268. 16.862816 17.865142 9.925079 9.368231;
673, 284.890182 66.003223 47. 269. 15.890182 19.003223 10.557346 8.827879;
674, 285.124007 65.83337 47. 270. 15.124007 18.83337 10.462983 8.402226;
675, 285.151917 65.969826 47. 271. 14.151917 18.969826 10.538792 7.862176;
676, 285.227037 65.817794 47. 273. 12.227037 18.817794 10.45433 6.792798;
677, 285.227037 65.885801 46. 274. 11.227037 19.885801 11.047667 6.237243;
678, 285.329966 65.734451 46. 275. 10.329966 19.734451 10.963584 5.73887;
679, 285.592811 65.569664 46. 276. 9.592811 19.569664 10.872036 5.329339;
680, 285.666907 65.282559 46. 277. 8.666907 19.282559 10.712533 4.814949;
681, 285.53552 65.36387 46. 278. 7.53552 19.36387 10.757706 4.1864;
682, 285.564114 65.432829 45. 280. 5.564114 20.432829 11.351571 3.091174;
683, 285.769598 65.063073 45. 281. 4.769598 20.063073 11.146151 2.649776;
684, 285.843082 64.913221 45. 282. 3.843082 19.913221 11.062901 2.135046;
685, 285.740665 64.993129 45. 283. 2.740665 19.993129 11.107294 1.522591;
686, 285.638144 65.143655 44. 284. 1.638144 21.143655 11.746475 0.91008;
687, 285.217962 65.248457 44. 286. 0.782038 21.248457 11.804699 0.434466;
688, 285.217962 65.106235 44. 287. 1.782038 21.106235 11.725686 0.990021;
689, 285.217962 64.962474 44. 288. 2.782038 20.962474 11.645819 1.545577;
690, 285.19021 64.743899 43. 289. 3.80979 21.743899 12.079944 2.11655;
691, 285.162557 64.596191 43. 290. 4.837443 21.596191 11.997884 2.687468;
692, 285.292191 64.440035 43. 292. 6.707809 21.440035 11.91113 3.72656;
693, 285.292191 64.290046 43. 293. 7.707809 21.290046 11.827803 4.282116;
694, 285.217962 64.52173 42. 294. 8.782038 22.52173 12.512072 4.87891;
695, 285.19021 64.52173 42. 295. 9.80979 22.52173 12.512072 5.449883;
